dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.0087417	0.084551	0.088541	0.12919	0.12355	0.15906	0.29624	0.16677	0.21252	0.1897	0.17881	0.14146	0.049958	0.031426	0.029883	0.0071998	0.0040282	0.29624	0.21033	0.10397	-0.10637	0.03682	0.25636	0.3803	0.55615	0.77325	0.89288	0.32188	0.13196	0.58268	0.62125	0.70162	0.011062	0.040955	0.057528	0.06031	0.077917	0.14627	0.081079	0.10639	0.091747	0.086547	0.068896	0.017218	0.0041559	0.0063983	0.00023917	0.00049564	0.27144	0.27921	0.25548	0.27323	0.083352	-0.011088	-0.06832	0.12866	0.12438	0.11495	0.13366	0.085653	0.14026	0.13922	0.13147	0.0031749	-0.099147	-0.029154	0.051175	-0.12569	0.28534	0.069176	0.2611	0.19572	0.031974	-0.023222	0.029367	0.00061345	1.9184	452.5
0.0094816	0.079078	0.11468	0.20165	0.086415	0.16726	0.14025	0.21375	0.19887	0.12261	0.10736	0.06278	0.023232	0.027098	0.021119	0.029036	0.034191	0.21375	0.1573	0.10413	-0.053168	0.02957	0.2003	0.32407	0.51455	0.76081	0.83919	0.30938	0.1145	0.42514	0.39608	0.3543	0.027062	0.057285	0.097977	0.043959	0.074206	0.090639	0.11551	0.098964	0.05714	0.052361	0.030438	0.00069155	0.0032574	0.005156	0.0019064	0.0017172	0.24123	0.2773	0.27274	0.26759	-0.09728	-0.019395	-0.081189	0.081786	-0.14031	-0.080793	0.024979	0.1059	0.1375	0.12979	0.13711	-0.14133	0.13949	-0.063374	-0.034374	0.11885	0.36975	0.18483	0.24597	0.25588	0.080271	0.0029309	0.016433	0.023087	1.8287	522.5
0.0073372	0.10586	0.12919	0.1226	0.21621	0.28429	0.13762	0.15164	0.19485	0.11513	0.057569	0.047996	0.012856	0.012567	0.017362	0.0079919	0.0029516	0.28429	0.15608	0.078939	-0.077146	0.031784	0.19591	0.30804	0.4761	0.69042	0.77645	0.25	0.17467	0.72069	0.70859	0.64671	0.019652	0.0372	0.024414	0.10508	0.14135	0.066672	0.074007	0.095274	0.05695	0.029733	0.023412	0.0028473	0.0054615	0.007059	0.0014618	0.0001638	0.24774	0.26596	0.2546	0.25814	-0.13469	-0.072775	-0.10715	0.1341	0.10687	0.13809	0.12897	0.12664	0.11281	0.0069828	0.12954	0.024549	0.11888	-0.020937	-0.132	0.10065	0.21259	0.053157	0.19768	0.14954	0.014601	-0.037325	0.0022505	-0.013742	1.9486	766
0.0062918	0.070195	0.093627	0.18479	0.06613	0.05535	0.25167	0.051812	0.29134	0.052683	0.047441	0.033492	0.022806	0.023219	0.028318	0.011793	0.0027351	0.29134	0.10881	0.053007	-0.055803	0.02601	0.14215	0.24195	0.40286	0.61513	0.64903	0.37812	0.13003	0.40123	0.39257	0.40705	0.020515	0.016038	0.023519	0.015477	0.026812	0.12225	0.025908	0.14196	0.026364	0.023763	0.0051336	0.0043412	0.0037087	0.0044841	0.00074699	0.00044939	0.24311	0.25817	0.23903	0.24806	-0.05024	0.020303	-0.044062	0.07703	0.13823	0.13478	0.10047	0.13093	0.099576	0.098522	0.027803	0.036126	-0.073932	0.079617	-0.040923	-0.065948	0.41386	0.29255	0.39995	0.36298	0.11194	0.044483	0.10133	0.080156	1.4961	469.5
0.0091427	0.10091	0.11774	0.14085	0.3064	0.26439	0.26795	0.25836	0.22104	0.10154	0.068372	0.034734	0.021465	0.033633	0.027966	0.010526	0.0026464	0.3064	0.23878	0.12373	-0.11504	0.039218	0.28738	0.41579	0.5937	0.8099	0.94078	0.125	0.1726	0.75017	0.91848	0.90684	0.043087	0.043073	0.068103	0.15188	0.13525	0.13161	0.12486	0.10685	0.049175	0.034154	0.016759	0.0027815	0.0097808	0.0056367	0.0018148	0.00024217	0.26076	0.31925	0.25948	0.28679	0.058078	0.078199	0.14062	0.1104	0.075919	0.12124	0.14117	0.14087	0.13857	0.10158	0.038896	0.14047	0.13824	0.0016627	-0.12142	0.14038	0.24588	0.055383	0.18295	0.15633	0.019673	-0.045629	-0.0065486	-0.020812	1.9316	414.5
0.0090977	0.057365	0.12561	0.27707	0.18633	0.16769	0.25782	0.30715	0.32872	0.18515	0.11766	0.059491	0.01803	0.034994	0.019372	0.0084542	0.0024148	0.32872	0.18757	0.099404	-0.08817	0.038262	0.22687	0.33147	0.47775	0.65664	0.76127	0.43125	0.26953	0.69935	0.7586	0.61427	0.025962	0.030551	0.030475	0.044289	0.062125	0.12846	0.14857	0.15883	0.089757	0.057446	0.028835	0.0017715	0.0040311	0.0069221	0.0011515	0.00096543	0.25014	0.27443	0.2642	0.26624	-0.062954	0.023694	0.0045137	0.024623	-0.077275	0.1045	0.1401	0.14142	0.13726	0.12847	0.13749	-0.10111	0.12627	-0.12921	0.085808	-0.11717	0.27914	0.079909	0.24837	0.19383	0.041241	-0.037389	0.023295	-0.0021582	1.8287	387
0.011228	0.086279	0.092504	0.36271	0.35408	0.33434	0.35005	0.35108	0.30158	0.22786	0.17732	0.039441	0.023021	0.02578	0.031369	0.014025	0.0018582	0.36271	0.33862	0.19386	-0.14476	0.045573	0.39552	0.53917	0.72707	0.94606	1.1005	0.12812	0.188	1.0146	0.82901	1.0492	0.015368	0.049472	0.18175	0.17609	0.16885	0.17448	0.17574	0.14693	0.11318	0.086434	0.019127	0.0076954	0.010633	0.0035315	0.0063765	0.0006269	0.24201	0.33803	0.26761	0.29691	-0.049528	0.033867	0.098081	0.10663	0.08954	0.10403	0.099243	0.1311	0.10803	0.13044	0.13679	-0.1217	0.036624	0.051568	0.11731	0.14139	0.24526	-0.0072328	0.15512	0.12524	0.027722	-0.05426	-0.010405	-0.031019	2.0197	339
0.0093537	0.096373	0.13065	0.1681	0.13307	0.11767	0.13683	0.1798	0.28212	0.3042	0.25359	0.15778	0.017746	0.021039	0.015375	0.0092183	0.0020812	0.3042	0.20157	0.083084	-0.11849	0.039792	0.2419	0.34798	0.49414	0.6711	0.78025	0.30625	0.27193	0.75413	0.75616	0.68172	0.014108	0.026556	0.031507	0.071884	0.066358	0.062382	0.09002	0.13673	0.14727	0.12327	0.077983	0.0062277	0.0047097	0.0019957	0.00092046	0.00053915	0.26765	0.28986	0.24543	0.27263	0.079353	-0.019781	-0.13637	0.0046553	-0.0077037	-0.10364	0.099036	0.13763	0.13896	0.13387	0.11379	-0.1413	-0.1112	0.061105	0.091589	0.13549	0.074957	-0.071029	0.12521	0.039855	-0.022905	-0.04346	-0.0055273	-0.034065	1.9581	414.5
0.0075115	0.13836	0.14252	0.17421	0.14973	0.17532	0.24035	0.19214	0.16499	0.052084	0.030392	0.024114	0.021311	0.021589	0.035685	0.0082405	0.0015118	0.24035	0.12176	0.065748	-0.056013	0.028507	0.15618	0.25638	0.41265	0.61596	0.67172	0.43438	0.085046	0.44065	0.49525	0.38681	0.049576	0.037061	0.037131	0.039322	0.086062	0.1186	0.093514	0.081277	0.02628	0.01066	0.0088783	0.0020262	0.0021526	0.0031613	0.0020837	5.4975e-05	0.27304	0.26017	0.24279	0.26018	0.1219	0.13082	-0.10398	-0.13812	0.12184	0.11566	0.13233	0.11766	0.090494	0.02174	-0.068093	0.040223	-0.14138	0.069434	0.015245	-0.13689	0.29262	0.11915	0.24517	0.21954	0.026661	-0.034532	0.013001	-0.00097417	1.7655	497.5
0.0074532	0.074409	0.15028	0.25461	0.29667	0.13159	0.10149	0.10713	0.1118	0.043441	0.032168	0.023651	0.026637	0.020809	0.034699	0.0065238	0.0018283	0.29667	0.14365	0.086246	-0.057406	0.025596	0.18827	0.32248	0.54012	0.82785	0.8679	0.34375	0.095324	0.53106	0.50476	0.30831	0.0047578	0.063657	0.12702	0.14339	0.064414	0.049499	0.04788	0.055077	0.021049	0.015548	0.0026601	0.010281	0.007815	0.0011081	0.0014915	0.0002736	0.22454	0.26933	0.23978	0.24773	0.060695	-0.11444	0.074209	0.10268	0.12531	0.12974	-0.049522	0.11768	0.13785	0.14107	-0.060649	-0.1296	0.13363	-0.075748	-0.10196	0.041248	0.5063	0.27288	0.38826	0.3728	0.19627	0.023326	0.1048	0.087221	1.3945	636
0.0081557	0.10924	0.11552	0.15724	0.1699	0.16028	0.11603	0.20692	0.24144	0.13976	0.099188	0.035736	0.020191	0.024731	0.033676	0.0073877	0.0018785	0.24144	0.15549	0.091302	-0.064187	0.033154	0.19352	0.29926	0.45526	0.6525	0.74072	0.40625	0.10385	0.40654	0.39777	0.54636	0.035896	0.025995	0.075978	0.055448	0.045242	0.063391	0.1024	0.11927	0.068413	0.048381	0.015421	0.0053484	0.0041786	0.0022081	0.0006594	0.00017158	0.24934	0.28645	0.26416	0.26973	-0.14122	0.048918	0.14142	0.10422	-0.10117	-0.064998	0.11232	0.11438	0.12527	0.12961	0.029178	-0.13985	0.13021	-0.060087	-0.081939	0.047227	0.25792	0.12776	0.23263	0.20139	0.01573	-0.026215	0.014013	-0.0038198	1.881	442.5
0.0082993	0.0745	0.13337	0.26922	0.21903	0.18173	0.17103	0.16093	0.16659	0.097603	0.097937	0.093129	0.012746	0.027459	0.026325	0.0062572	0.0013228	0.26922	0.17261	0.075642	-0.096969	0.032041	0.2163	0.33902	0.52241	0.7559	0.8517	0.26562	0.23474	0.61554	0.67274	0.65159	0.0295	0.066791	0.13433	0.10599	0.09085	0.088324	0.086287	0.068952	0.035145	0.030816	0.021484	0.0026273	0.0027678	0.00761	0.00073732	0.00051205	0.23548	0.28535	0.24917	0.26051	-0.065631	0.098722	0.10291	0.13951	0.10072	0.0664	0.031671	-0.067187	-0.12586	-0.14141	0.14141	0.10497	-0.13209	0.095197	0.033795	0.10316	0.23789	0.075651	0.28261	0.18752	0.041535	-0.043999	0.049135	-0.00089707	1.8785	511.5
0.0094368	0.13223	0.10916	0.18215	0.060292	0.087313	0.24083	0.38803	0.30914	0.11133	0.035008	0.029911	0.021414	0.025491	0.037251	0.035051	0.032759	0.38803	0.15384	0.076738	-0.077103	0.035102	0.1893	0.28618	0.42613	0.60085	0.68921	0.41875	0.12885	0.37336	0.46568	0.50081	0.048683	0.052984	0.035626	0.027204	0.04239	0.11013	0.18927	0.093212	0.053823	0.010726	0.0079166	0.0034897	0.005505	0.001033	0.0041859	0.0056723	0.25892	0.27799	0.2264	0.25768	-0.13651	-0.12142	-0.088938	0.071471	0.13543	0.092016	0.12281	-0.044971	0.14067	0.14135	-0.053497	0.022066	-0.038048	0.023608	0.055615	-0.084232	0.37463	0.2179	0.32505	0.30236	0.069781	-0.0046106	0.050042	0.03351	1.4936	990
0.012419	0.20999	0.27439	0.14872	0.19424	0.15846	0.14585	0.25634	0.29282	0.18151	0.18567	0.216	0.055092	0.022943	0.023849	0.021778	0.016441	0.29282	0.25953	0.16028	-0.099248	0.053566	0.29351	0.37527	0.47562	0.58662	0.67073	0.35938	0.070943	0.67098	0.60091	0.79911	0.037259	0.12084	0.05884	0.10136	0.079807	0.075841	0.1356	0.15299	0.094138	0.091659	0.10205	0.027026	0.0081513	0.0053012	0.0028324	0.0032742	0.17599	0.22738	0.20565	0.2144	-0.087589	-0.096865	-0.031031	0.056287	0.092512	0.05967	0.043598	0.055099	0.062165	0.1152	0.13968	0.12266	0.024631	0.13412	-0.047769	0.12843	0.5152	0.12882	0.35704	0.28606	0.19672	-0.0037685	0.082232	0.042812	1.7999	254
0.01034	0.17616	0.21036	0.18448	0.1391	0.13037	0.11495	0.20321	0.25568	0.15436	0.1746	0.21431	0.049098	0.027427	0.02002	0.018361	0.013816	0.25568	0.064284	0.029395	-0.034889	0.04011	0.077024	0.11045	0.15637	0.21185	0.24641	0.6125	0.12788	0.33359	0.25927	0.4575	0.057601	0.079923	0.053155	0.028674	0.016323	0.02216	0.037991	0.06323	0.041074	0.035986	0.063712	0.011696	0.0033684	0.0037917	0.0008758	0.0037248	0.18349	0.19529	0.23438	0.20565	0.10685	0.057067	0.086352	0.049896	-0.070964	0.10422	0.14131	0.042186	0.00024076	-0.13686	0.14118	0.12314	0.13688	-0.14142	-0.024474	0.10576	0.37726	0.25093	0.36267	0.33947	0.1095	0.031665	0.073731	0.076463	1.6605	227.5
0.0066075	0.086991	0.087418	0.12711	0.25526	0.096267	0.16517	0.15705	0.12546	0.064338	0.048966	0.023777	0.020689	0.033477	0.019918	0.01341	0.017584	0.25526	0.13596	0.072182	-0.063778	0.029346	0.17339	0.28138	0.44803	0.66378	0.7305	0.36875	0.16907	0.26003	0.38574	0.55167	0.026412	0.0077559	0.063183	0.12678	0.041862	0.07315	0.07595	0.06114	0.02688	0.023769	0.0016535	0.0053432	0.0049988	0.0049247	0.0039161	0.0055694	0.25358	0.28491	0.25327	0.2661	0.10766	-0.015701	0.10715	0.10807	0.13732	0.09909	0.14036	0.13073	0.13617	0.13562	-0.091317	-0.13856	-0.08726	-0.029674	-0.14053	-0.14101	0.31798	0.17356	0.28187	0.25167	0.04845	-0.011387	0.03061	0.016409	1.7849	254
0.0071189	0.09003	0.1015	0.13486	0.2592	0.10156	0.17335	0.16628	0.12575	0.071339	0.050625	0.03798	0.03567	0.032366	0.019044	0.041843	0.017276	0.2592	0.11032	0.044401	-0.065915	0.031038	0.13912	0.22081	0.34433	0.50258	0.56187	0.39687	0.18243	0.26003	0.27939	0.41336	0.028514	0.033376	0.021063	0.05042	0.051031	0.087772	0.077308	0.057381	0.036282	0.020955	0.0039937	0.0021171	0.015891	0.009154	0.0024151	0.0047824	0.25922	0.25437	0.24394	0.25386	-0.07707	-0.061887	-0.13959	-0.10154	0.095025	0.086753	0.12539	0.13763	0.082011	0.068398	-0.081623	-0.060329	0.12163	0.13964	-0.083528	-0.11106	0.28189	0.21495	0.31573	0.2672	0.03214	0.020168	0.046588	0.029916	1.7665	261
0.0089485	0.10763	0.2807	0.20558	0.15968	0.121	0.11307	0.25392	0.23888	0.1395	0.065332	0.025564	0.033975	0.031927	0.022663	0.040167	0.025757	0.2807	0.18856	0.094094	-0.094465	0.038816	0.22741	0.33037	0.47358	0.64808	0.75224	0.30625	0.10105	0.67667	0.59962	0.65424	0.026096	0.14099	0.10746	0.070623	0.011212	0.049602	0.12279	0.11672	0.069124	0.030768	0.011731	0.0049093	0.0048106	0.0070496	0.0011161	0.00063664	0.23405	0.29429	0.25096	0.26444	-0.011524	0.095473	0.05468	0.022181	0.081224	0.13067	0.14041	0.12753	0.11078	0.12712	0.13263	0.036197	0.11458	-0.072728	-0.10258	-0.1413	0.32242	0.2049	0.31131	0.2758	0.049251	-0.003827	0.029894	0.022422	1.6757	412.5
0.0097619	0.087671	0.097789	0.12651	0.33237	0.16776	0.19912	0.26344	0.25305	0.1343	0.085843	0.043423	0.015778	0.025587	0.020476	0.015071	0.015584	0.33237	0.22136	0.12239	-0.098966	0.042535	0.26214	0.36726	0.50846	0.67635	0.78797	0.25625	0.22088	0.42669	0.70381	0.72282	0.033862	0.036389	0.061134	0.16792	0.073124	0.092478	0.13193	0.12534	0.064936	0.042358	0.02148	0.0042751	0.0058233	0.0022246	0.0041646	0.0011539	0.25208	0.30821	0.26587	0.28138	0.10174	0.023271	0.14131	0.08911	0.14126	0.10059	0.098755	0.11129	0.14057	0.11571	0.11278	0.13905	-0.12897	-0.099763	-0.082486	0.06431	0.24925	0.074884	0.20263	0.16936	0.021753	-0.039199	0.0028455	-0.014357	1.7826	825.5
0.0093661	0.11571	0.15355	0.16484	0.38818	0.21482	0.19317	0.091553	0.023907	0.021587	0.018292	0.16015	0.035939	0.020684	0.035933	0.020388	0.015952	0.38818	0.13399	0.065598	-0.068392	0.033365	0.16655	0.2569	0.3899	0.55782	0.63406	0.45625	0.14825	0.44469	0.50893	0.56442	0.057433	0.026496	0.061974	0.19259	0.10681	0.093399	0.039087	0.010404	0.010491	0.0054195	0.056616	0.012204	0.0036735	0.0010173	0.0099985	0.0020292	0.27286	0.29481	0.2452	0.27305	0.13806	-0.12282	-0.026663	0.10936	0.10691	0.14058	-0.13135	-0.11799	0.13412	0.13486	0.1401	0.11466	0.12491	0.082631	0.12303	-0.022458	0.30974	0.17393	0.26665	0.24805	0.036803	-0.02988	0.014677	0.0033323	1.5585	880
0.0056989	0.0989	0.075116	0.11602	0.2451	0.097027	0.12377	0.053071	0.066581	0.023807	0.04063	0.043059	0.02356	0.024802	0.027323	0.015257	0.017227	0.2451	0.069534	0.033818	-0.035715	0.024714	0.091769	0.15939	0.27041	0.41785	0.43168	0.3875	0.10791	0.29782	0.32745	0.34602	0.022793	0.028859	0.018522	0.11949	0.047212	0.060579	0.020337	0.00952	0.003138	0.012709	0.013104	0.0082065	0.011818	0.0037939	0.0013819	0.0027464	0.23394	0.23435	0.2372	0.23538	-0.14059	-0.12935	0.12963	0.13022	0.13262	0.1254	0.10308	0.014457	-0.11901	-0.003771	-0.041869	0.13737	-0.13124	0.077158	-0.1108	0.097513	0.39734	0.28664	0.38255	0.35471	0.098991	0.036959	0.088848	0.073411	1.3662	935
0.010622	0.13424	0.21138	0.20153	0.36157	0.17619	0.28473	0.23362	0.322	0.20871	0.18305	0.076728	0.016376	0.025655	0.022005	0.013026	0.016508	0.36157	0.28744	0.1671	-0.12034	0.042245	0.34086	0.47884	0.66467	0.88605	1.0322	0.19375	0.2157	0.8165	0.79068	0.82422	0.015261	0.10144	0.098813	0.1794	0.091079	0.14157	0.11567	0.15806	0.10135	0.08877	0.037074	0.0015712	0.00522	0.0036847	0.0063398	0.00088572	0.22788	0.29742	0.25775	0.27182	-0.035753	-0.062026	0.0028173	0.10931	0.065427	0.10689	0.094309	0.12187	0.13509	0.13679	0.14142	-0.11238	0.1406	0.13744	0.13227	-0.048479	0.3228	0.071147	0.23767	0.19496	0.056126	-0.039988	0.0095828	-0.010103	1.8212	825
0.019112	0.068229	0.37796	0.36659	0.37776	0.41229	0.45932	0.54833	0.56616	0.5145	0.4702	0.44425	0.22606	0.021343	0.02125	0.029936	0.02767	0.56616	0.62247	0.36707	-0.2554	0.075904	0.65665	0.731	0.8094	0.88305	0.92061	0.12187	0.28239	1.415	1.5121	1.5337	0.020358	0.19008	0.18665	0.18507	0.21217	0.2373	0.28702	0.28905	0.26167	0.24122	0.22243	0.10928	0.0034753	0.010269	0.01459	0.003677	0.15677	0.36066	0.21427	0.30066	0.017606	0.094106	0.080855	0.12423	0.069898	0.065982	0.053327	0.078014	0.082027	0.073034	0.098998	0.14079	0.012285	0.14132	0.13057	0.082908	0.18793	-0.089007	-0.009762	0.12151	-0.0021407	-0.05173	-0.046419	-0.031289	2.0607	990
0.012731	0.36784	0.1562	0.29629	0.15897	0.19857	0.15813	0.47709	0.56944	0.22191	0.083477	0.024679	0.016333	0.029085	0.030121	0.025578	0.029841	0.56944	0.2495	0.13032	-0.11918	0.049085	0.28714	0.38007	0.49816	0.63265	0.73182	0.3625	0.15915	0.62668	0.49252	0.52632	0.04347	0.036306	0.023968	0.078575	0.097894	0.076524	0.23691	0.28155	0.10794	0.040474	0.0063453	0.0062546	0.0081138	0.0076462	0.0051998	0.016555	0.18464	0.28203	0.20007	0.233	0.12286	-0.13411	0.13872	0.11372	0.11676	0.13949	0.10833	0.11336	0.1331	0.13708	-0.1161	0.094392	-0.092379	-0.10977	0.13027	-0.13614	0.21232	0.13252	0.17782	0.20581	-0.0022867	-0.022107	-0.018581	0.006267	1.7631	990
0.0071737	0.075501	0.15786	0.12395	0.1185	0.095743	0.094906	0.13019	0.14635	0.07411	0.069428	0.023836	0.015818	0.017671	0.017854	0.016782	0.01681	0.15786	0.086581	0.053028	-0.033552	0.028379	0.11116	0.18279	0.2947	0.4404	0.47957	0.35625	0.14645	0.37884	0.4278	0.32397	0.036561	0.0508	0.042062	0.059466	0.046954	0.051487	0.067282	0.073239	0.0035914	0.020328	0.0072821	0.0018899	0.0022875	0.0085284	0.0013366	0.0008121	0.25171	0.2418	0.26442	0.25356	-0.091559	0.13068	-0.12769	0.096445	0.12302	0.021802	0.065706	0.099565	-0.10104	0.087744	-0.12368	0.088423	0.0089903	0.13805	0.13869	-0.12446	0.37562	0.23404	0.31238	0.30706	0.07934	0.011602	0.034234	0.039587	1.4947	758.5
0.019594	0.1343	0.29156	0.3092	0.38724	0.36652	0.43131	0.46046	0.5176	0.51392	0.45899	0.24926	0.25695	0.042344	0.032084	0.028818	0.036627	0.5176	0.28439	0.19616	-0.088229	0.07901	0.29762	0.32607	0.35544	0.38216	0.39266	0.56875	0.35678	1.0008	0.53207	0.49438	0.028603	0.043595	0.06922	0.14504	0.14811	0.1705	0.16301	0.17368	0.16813	0.17059	0.10687	0.025001	0.0074531	0.0039831	0.0053465	0.0029117	0.20911	0.28475	0.23555	0.25773	-0.11021	0.10534	-0.10601	-0.12594	-0.11986	-0.064561	-0.051959	-0.037051	0.022893	0.089795	0.1354	0.085823	0.064979	0.13512	-0.10328	0.06037	0.33094	-0.085233	-0.017462	0.055794	0.093625	-0.046371	-0.033566	-0.037196	2.0056	550
0.016305	0.12103	0.29238	0.27098	0.31793	0.30683	0.36877	0.40467	0.46302	0.46636	0.43189	0.22633	0.25546	0.040422	0.032164	0.027317	0.03742	0.46636	0.485	0.25128	-0.23372	0.078355	0.5084	0.55886	0.61117	0.65911	0.67931	0.11875	0.33986	1.4591	0.89709	1.227	0.050748	0.14227	0.13318	0.1546	0.14927	0.1791	0.1973	0.22778	0.22609	0.2087	0.1121	0.069562	0.0028189	0.0022275	0.0011141	0.011297	0.22528	0.35984	0.23497	0.30235	0.013049	0.13257	0.12047	0.13339	0.13286	0.13496	0.13014	0.11931	0.13724	0.1413	0.11128	0.094118	0.14109	0.049381	-0.12347	-0.11561	0.085596	-0.12871	-0.001458	0.035806	0.0030193	-0.043961	-0.029315	-0.038135	1.9457	784
0.0074675	0.11499	0.1006	0.15503	0.056322	0.1772	0.29099	0.28221	0.21361	0.042182	0.062446	0.12408	0.015866	0.014921	0.020668	0.014097	0.020237	0.29099	0.17231	0.079294	-0.093019	0.032626	0.21515	0.33482	0.51244	0.73776	0.83467	0.36875	0.14433	0.52003	0.65205	0.66312	0.017802	0.037836	0.027264	0.031459	0.085738	0.14061	0.13696	0.10361	0.020783	0.030202	0.038966	0.0047966	0.0020024	0.00224	0.0033301	0.0065352	0.22601	0.24906	0.21858	0.23509	0.011924	0.035122	-0.074304	-0.0058994	0.13972	0.14141	0.13594	0.13662	0.11752	0.1402	-0.0077146	0.13858	-0.11957	-0.14052	-0.11752	0.041013	0.40057	0.21892	0.42437	0.3311	0.11379	0.016957	0.13296	0.069595	1.5375	1815.5
0.0093572	0.15817	0.13651	0.18405	0.10629	0.21809	0.30035	0.33844	0.33281	0.20989	0.076132	0.045043	0.010757	0.0187	0.02966	0.016194	0.012535	0.33844	0.22438	0.11445	-0.10993	0.035729	0.27513	0.41303	0.61091	0.85696	0.98562	0.27813	0.24161	0.83619	0.74264	0.89446	0.048966	0.046709	0.063655	0.051559	0.10628	0.14587	0.16568	0.16503	0.10199	0.036807	0.022082	0.0018901	0.00365	0.0013238	0.0046316	0.0018868	0.28289	0.29565	0.24803	0.28069	0.14129	-0.02798	0.010355	0.13646	0.13081	0.13499	0.12518	0.10996	0.13426	0.1407	0.12349	-0.044241	-0.069915	-0.012186	-0.12906	0.023467	0.27476	0.080645	0.24803	0.1941	0.01517	-0.043581	0.011226	-0.015169	1.793	577.5
0.0098092	0.13402	0.481	0.61959	0.29988	0.11303	0.084893	0.05583	0.030069	0.048945	0.036676	0.050507	0.036588	0.059209	0.052704	0.049605	0.037333	0.61959	0.2312	0.12705	-0.10415	0.036526	0.28224	0.42002	0.6161	0.85864	0.9905	0.19375	0.076234	0.25609	0.22279	0.25715	0.014046	0.23378	0.30897	0.14573	0.054776	0.041762	0.022078	0.0055147	0.023824	0.0086641	0.013614	0.0023443	0.028724	0.0029291	0.0036646	0.0050218	0.11709	0.29315	0.14006	0.2066	0.12978	0.13406	0.10352	0.13424	0.13773	0.11931	0.10368	0.10832	0.13224	-0.13368	0.12931	-0.028019	0.13635	-0.13655	-0.1413	0.13329	0.37142	0.36663	0.34805	0.53024	0.076785	0.062311	0.053508	0.23457	1.0916	523
0.012633	0.06086	0.29195	0.24341	0.2745	0.31317	0.23177	0.1827	0.22784	0.13416	0.13583	0.030721	0.012969	0.01954	0.015205	0.021078	0.016831	0.31317	0.16758	0.11511	-0.052471	0.038476	0.20247	0.29516	0.42452	0.58249	0.67563	0.49062	0.16516	0.65243	0.57634	0.4698	0.027925	0.10558	0.071267	0.14285	0.18389	0.069917	0.10105	0.11515	0.070345	0.031499	0.0071909	0.00090561	0.0018387	0.0081938	0.0058135	0.0062566	0.22171	0.26754	0.25413	0.25313	-0.025746	0.13478	-0.073598	0.058883	-0.033917	-0.087845	-0.025814	0.088697	0.051711	-0.090013	-0.13112	-0.14074	-0.091334	0.02237	0.065924	0.11147	0.48724	0.18125	0.2573	0.28305	0.18763	-0.011415	0.036012	0.040019	1.6831	495.5
0.0087602	0.087541	0.10442	0.13755	0.15246	0.054489	0.092054	0.31562	0.37645	0.2781	0.14671	0.056578	0.017019	0.018063	0.016796	0.027406	0.025575	0.37645	0.20537	0.11134	-0.09403	0.034793	0.25316	0.38406	0.57378	0.81111	0.92906	0.28125	0.17042	0.64213	0.59528	0.48691	0.013972	0.025025	0.057712	0.078053	0.0037177	0.04448	0.15633	0.18956	0.13643	0.071501	0.02734	0.0025193	0.0039759	0.0040417	0.0051177	0.00074408	0.22514	0.25437	0.2151	0.23713	0.026384	-0.11216	0.093042	0.075155	-0.119	0.14142	0.11127	0.092693	0.12268	0.13066	0.14135	-0.0057464	-0.14135	0.012484	0.096388	-0.10787	0.47644	0.17911	0.42535	0.33252	0.16738	-0.0029007	0.1428	0.069294	1.5605	495
0.010687	0.077531	0.097797	0.30295	0.35961	0.32381	0.14216	0.15368	0.11321	0.12106	0.05579	0.047686	0.013543	0.023902	0.015155	0.014663	0.018122	0.35961	0.19989	0.12563	-0.074263	0.032834	0.24927	0.38694	0.5908	0.84906	0.9619	0.3625	0.11376	0.57442	0.54419	0.53045	0.010326	0.029333	0.12623	0.18413	0.175	0.07888	0.081356	0.056186	0.058495	0.026962	0.016162	0.00067183	0.0014452	0.0062354	0.0054019	0.0042546	0.24044	0.30163	0.26487	0.27496	0.12172	0.055225	-0.132	0.075006	0.024936	0.004077	0.04292	0.109	0.1414	0.14121	0.14115	0.13549	-0.14142	0.13976	-0.079218	0.10497	0.39564	0.18362	0.25017	0.26401	0.10332	-0.020656	0.015975	0.017345	1.5732	440
